"","event_id","lat","long","year"
"1","1989-0139-DZA",36.788,2.448,"1989"
"2","1989-0142-AUS",-32.967,151.619,"1989"
"3","1989-0071-BGD",21.861,89.763,"1989"
"4","1989-0081-CHN",29.987,99.195,"1989"
"5","1989-0136-CHN",39.893,113.884,"1989"
"6","1989-0155-CHN",23.553,99.526,"1989"
"7","1989-0225-CHN",29.882,106.804,"1989"
"8","1989-0287-CHN",31.583,102.433,"1989"
"9","1989-0092-IDN",-4.511,139.022,"1989"
"10","1989-0290-IRN",30.96,51.421,"1989"
"11","1989-0027-SUN",38.465,68.694,"1989"
"12","1989-0045-IDN",1.031,126.189,"1989"
"13","1989-0218-IDN",-8.081,125.129,"1989"
"14","1989-0090-IRN",30.167,50.921,"1989"
"15","1989-0073-MEX",16.773,-99.328,"1989"
"16","1989-0167-MWI",-13.45,34.29,"1989"
"17","1989-0133-USA",37.036,-121.88,"1989"
"18","1989-0186-USA",19.362,-155.083,"1989"
"19","1989-0067-VEN",11.038,-68.27,"1989"
