"","event_id","lat","long","year"
"41","2007-0040-MWI",-10.62,32.59,"2007"
"42","2007-0021-MYS",2.19,103.37,"2007"
"43","2007-0075-NAM",12.95,24.37,"2007"
"44","2007-0059-RWA",-1.73,29.48,"2007"
"45","2007-0135-URY",-31.99,-59.12,"2007"
"46","2007-0041-USA",34.88,-90.07,"2007"
"47","2007-0103-YEM",16.57,49.13,"2007"
"48","2007-0010-ZMB",-12.95,24.37,"2007"
"49","2007-0040-ZMB",-10.62,32.59,"2007"
"50","2007-0178-AFG",36.52,70.6,"2007"
"51","2007-0192-AFG",37.01,70.73,"2007"
"52","2007-0316-AFG",34.53,66.13,"2007"
"53","2007-0185-AFG",36.29,68.85,"2007"
"54","2007-0248-AFG",35.28,71.14,"2007"
"55","2007-0305-BFA",11.45,-4.39,"2007"
"56","2007-0171-BGR",42.52,24.5,"2007"
"57","2007-0554-BGR",41.74,25.62,"2007"
"58","2007-0653-BRA",-15.048,-44.231,"2007"
"59","2007-0465-BRA",-30.25,-52.67,"2007"
"60","2007-0165-CAN",54.18,-125.03,"2007"
"61","2007-0587-CHL",-22.247,-69.89,"2007"
"62","2007-0217-CHN",23.028,101.052,"2007"
"63","2007-0258-JPN",37.535,138.446,"2007"
"64","2007-0362-PER",-13.386,-76.603,"2007"
"65","2007-0521-MEX",17.67,-92.41,"2007"
"66","2007-0314-CHN",36.68,119.23,"2007"
"67","2007-0523-DOM",18.53,-70.06,"2007"
"68","2007-0612-DOM",18.93,-71.03,"2007"
"69","2007-0439-GTM",14.62,-83.64,"2007"
"70","2007-0439-HND",14.62,-83.64,"2007"
"71","2007-0464-MEX",20.93,-97.85,"2007"
"72","2007-0360-MTQ",14.64,-61.02,"2007"
"73","2007-0439-NIC",14.62,-83.64,"2007"
"74","2007-0463-PHL",17.07,106.9,"2007"
"75","2007-0576-PHL",17.08,122.01,"2007"
"76","2007-0578-PHL",8.796,124.83,"2007"
"77","2007-0523-CUB",18.53,-70.06,"2007"
"78","2007-0245-PAK",25.26,67.9,"2007"
"79","2007-0170-FRA",43.3,-0.47,"2007"
"80","2007-0172-CHN",30.28,107.78,"2007"
"81","2007-0262-JPN",31.69,130.9,"2007"
"82","2007-0313-CHN",24.1,100.16,"2007"
"83","2007-0315-CHN",43.09,88.21,"2007"
"84","2007-0401-CHN",-1.8,116.72,"2007"
"85","2007-0405-CHN",27.72,104.07,"2007"
"86","2007-0176-COL",7.38,-75.43,"2007"
"87","2007-0191-COL",4.5,-75.21,"2007"
"88","2007-0503-CRI",10.98,-85.44,"2007"
"89","2007-0468-GTM",14.6,-90.49,"2007"
"90","2007-0167-HTI",19.55,-71.05,"2007"
"91","2007-0312-IDN",-1.74,121.49,"2007"
"92","2007-0610-IDN",-7.54,111.33,"2007"
"93","2007-0447-IDN",-1.08,116.72,"2007"
"94","2007-0250-IND",14.94,78.16,"2007"
"95","2007-0364-IND",31.24,76.53,"2007"
"96","2007-0613-KEN",-3.61,38.69,"2007"
"97","2007-0195-KGZ",40.63,73.83,"2007"
"98","2007-0187-LKA",6.49,80.08,"2007"
"99","2007-0503-NIC",10.98,-85.44,"2007"
"100","2007-0307-NPL",27.78,84.08,"2007"
"101","2007-0412-PAK",35.95,74.34,"2007"
"102","2007-0553-PHL",8.796,124.833,"2007"
"103","2007-0525-PHL",13.36,123.38,"2007"
"104","2007-0440-IDN",-4.438,101.367,"2007"
"105","2007-0201-GBR",52.52,-0.76,"2007"
"106","2007-0408-KEN",0.88,34.28,"2007"
"107","2007-0449-DZA",34.95,5.79,"2007"
"108","2007-0278-GBR",52.07,-2.1,"2007"
"109","2007-0585-MWI",-16.81,35.24,"2007"
"110","2007-0360-DOM",14.64,-61.02,"2007"
"111","2007-0360-HTI",14.64,-61.02,"2007"
"112","2007-0523-HTI",18.53,-70.06,"2007"
"113","2007-0612-HTI",18.93,-71.03,"2007"
"114","2007-0457-JPN",38.57,125.83,"2007"
"115","2007-0470-KOR",34.78,126.59,"2007"
"116","2007-0360-LCA",14.64,-61.02,"2007"
"117","2007-0360-MEX",14.54,-61.02,"2007"
"118","2007-0439-MEX",14.62,-83.64,"2007"
"119","2007-0380-PHL",27,119.91,"2007"
"120","2007-0457-PHL",38.57,125.83,"2007"
"121","2007-0166-CHN",27.2,116.14,"2007"
"122","2007-0414-CHN",36.37,118.72,"2007"
"123","2007-0448-CHN",32.78,108.87,"2007"
"124","2007-0433-COL",2.966,-77.963,"2007"
"125","2007-0529-COL",7.89,-74.91,"2007"
"126","2007-0466-CRI",10.27,-84.95,"2007"
"127","2007-0498-CUB",20.67,-76.4,"2007"
"128","2007-0167-DOM",19.55,-71.05,"2007"
"129","2007-0568-DZA",36.75,2.96,"2007"
"130","2007-0174-ESP",39.89,-4.22,"2007"
"131","2007-0551-ESP",38.64,-0.27,"2007"
"132","2007-0363-ETH",12.17,40.82,"2007"
"133","2007-0273-ETH",5.45,37.12,"2007"
"134","2007-0304-ETH",8.33,34.5,"2007"
"135","2007-0592-FJI",-17.77,177.48,"2007"
"136","2007-0692-GBR",51.085,1.009,"2007"
"137","2007-0247-GBR",53.88,-0.91,"2007"
"138","2007-0554-GRC",41.74,25.62,"2007"
"139","2007-0503-GTM",10.98,-85.44,"2007"
"140","2007-0461-HND",14.828,-87.12,"2007"
"141","2007-0503-HND",10.98,-85.44,"2007"
"142","2007-0281-HTI",18.55,-72.29,"2007"
"143","2007-0496-HTI",20.67,-76.4,"2007"
"144","2007-0485-IDN",-7.783,114.338,"2007"
"145","2007-0565-IDN",-8.292,118.37,"2007"
"146","2007-0511-IDN",-7.93,112.308,"2007"
"147","2007-0175-IDN",-0.19,116.92,"2007"
"148","2007-0309-IDN",-3.28,120.2,"2007"
"149","2007-0467-IND",20.91,86.4,"2007"
"150","2007-0225-IND",26.26,94.02,"2007"
"151","2007-0238-IND",22.02,72.25,"2007"
"152","2007-0239-IND",21.03,77.52,"2007"
"153","2007-0240-IND",20.05,81.86,"2007"
"154","2007-0311-IND",23.92,91.23,"2007"
"155","2007-0320-IND",22.63,88.49,"2007"
"156","2007-0415-IND",22.68,70.93,"2007"
"157","2007-0469-IND",15.71,79.88,"2007"
"158","2007-0524-IND",12.73,79.7,"2007"
"159","2007-0596-IND",20.45,86.2,"2007"
"160","2007-0602-IND",27.58,95.26,"2007"
"161","2007-0603-IND",10.39,76.31,"2007"
"162","2007-0242-IRN",33.75,52.2,"2007"
"163","2007-0654-JPN",34.807,136.239,"2007"
"164","2007-0177-KEN",-3.59,39.76,"2007"
"165","2007-0410-KHM",13.28,105.88,"2007"
"166","2007-0598-KOR",33.4,126.72,"2007"
"167","2007-0404-LBR",6.51,-10.58,"2007"
"168","2007-0572-LCA",14.944,-61.274,"2007"
"169","2007-0609-LKA",7.72,81.4,"2007"
"170","2007-0435-MEX",14.62,-83.64,"2007"
"171","2007-0186-MMR",16.91,96.13,"2007"
"172","2007-0318-MMR",18.52,95.32,"2007"
"173","2007-0616-MOZ",-20.78,31.24,"2007"
"174","2007-0614-MOZ",-19.06,34.36,"2007"
"175","2007-0339-MRT",16.55,-11.32,"2007"
"176","2007-0402-MRT",15.47,-13.97,"2007"
"177","2007-0572-MTQ",14.944,-61.274,"2007"
"178","2007-0614-MWI",-19.06,34.36,"2007"
"179","2007-0611-MYS",3.89,102.93,"2007"
"180","2007-0419-NGA",10.29,11.75,"2007"
"181","2007-0595-NGA",6.96,3.3,"2007"
"182","2007-0255-PAK",34.98,72.23,"2007"
"183","2007-0241-PAK",34.27,71.87,"2007"
"184","2007-0503-PAN",10.98,-85.44,"2007"
"185","2007-0669-PHL",12.77,124.05,"2007"
"186","2007-0560-PHL",17.57,121.76,"2007"
"187","2007-0334-RUS",47.116,141.798,"2007"
"188","2007-0383-USA",36.86,-94.64,"2007"
"189","2007-0287-TJK",38.936,70.485,"2007"
"190","2007-0552-TWN",23.76,121.02,"2007"
"191","2007-0581-USA",47.09,-122.91,"2007"
"192","2007-0352-PRK",38.53,126.61,"2007"
"193","2007-0244-USA",32.84,-97.17,"2007"
"194","2007-0458-SVN",46.26,14.03,"2007"
"195","2007-0442-RWA",-1.68,29.42,"2007"
"196","2007-0196-TJK",39.35,69.46,"2007"
"197","2007-0408-UGA",0.88,34.28,"2007"
"198","2007-0527-COD",-4.37,15.38,"2007"
"199","2007-0425-SOM",2.98,45.43,"2007"
"200","2007-0611-THA",3.89,102.93,"2007"
"201","2007-0562-MNE",42.46,20.8,"2007"
"202","2007-0393-ROU",46.76,25.6,"2007"
"203","2007-0251-USA",42.23,-74.95,"2007"
"204","2007-0604-ZWE",-16.66,31.24,"2007"
"205","2007-0557-PNG",-9.03,149.22,"2007"
"206","2007-0612-PRI",18.93,-71.03,"2007"
"207","2007-0457-PRK",38.57,125.83,"2007"
"208","2007-0463-VNM",17.07,106.9,"2007"
"209","2007-0421-ROU",45.82,27.24,"2007"
"210","2007-0180-RUS",62.34,130.46,"2007"
"211","2007-0261-SDN",12.91,33.77,"2007"
"212","2007-0427-SEN",15.47,-13.97,"2007"
"213","2007-0503-SLV",10.98,-85.44,"2007"
"214","2007-0559-SOM",11.82,51.02,"2007"
"215","2007-0403-TCD",11.54,19.05,"2007"
"216","2007-0411-TCD",9.64,15.11,"2007"
"217","2007-0181-THA",17.21,100.34,"2007"
"218","2007-0446-THA",16.82,102.48,"2007"
"219","2007-0530-THA",9.72,99,"2007"
"220","2007-0501-TUN",36.95,9.71,"2007"
"221","2007-0168-TUR",39.4,43.8,"2007"
"222","2007-0554-TUR",41.74,26.62,"2007"
"223","2007-0380-TWN",27,119.91,"2007"
"224","2007-0555-UGA",0.35,32.59,"2007"
"225","2007-0183-URY",-32.77,-55.8,"2007"
"226","2007-0173-USA",30.24,-98.66,"2007"
"227","2007-0254-USA",33.45,-97.3,"2007"
"228","2007-0558-VNM",15.3,108.44,"2007"
"229","2007-0512-VNM",15.87,107.78,"2007"
"230","2007-0522-VNM",16.32,107.36,"2007"
"231","2007-0531-VNM",11.01,105.51,"2007"
"232","2007-0406-YEM",15.08,45.73,"2007"
"233","2007-0306-ZAF",-34.09,19.58,"2007"
"234","2007-0633-ZMB",-15.94,27.77,"2007"
"235","2007-0616-ZWE",-20.78,31.24,"2007"
"236","2007-0562-SRB",42.76,20.8,"2007"
