"","event_id","lat","long","year"
"1","2015-0090-AGO",-8.81664,13.68,"2015"
"2","2015-0476-AFG",36.5244,70.3676,"2015"
"3","2015-0571-AFG",36.4935,71.1263,"2015"
"4","2015-0091-AGO",-12.1145,13.88,"2015"
"5","2015-0542-ALB",41.287,19.966,"2015"
"6","2015-0349-ARG",-35.1086,-59.81,"2015"
"7","2015-0144-BGD",28.2305,84.7314,"2015"
"8","2015-0318-MKD",41.7575,21.19,"2015"
"9","2015-0011-MWI",-18.795,35.36,"2015"
"10","2015-0145-PAK",33.5131,71.89,"2015"
"11","2015-0106-CHL",-22.3617,-68.89,"2015"
"12","2015-0185-CHN",27.0326,114.98,"2015"
"13","2015-0086-COL",6.7757,-72.9875,"2015"
"14","2015-0237-CRI",10.1743,-83.83,"2015"
"15","2015-0227-GEO",42.0683,44.54,"2015"
"16","2015-0107-IND",33.1767,76.41,"2015"
"17","2015-0317-IND",26.2074,82.62,"2015"
"18","2015-0308-MMR",20.175,95.53,"2015"
"19","2015-0216-MYS",5.987,116.541,"2015"
"20","2015-0144-NPL",28.2305,84.7314,"2015"
"21","2015-0175-NPL",27.8087,86.0655,"2015"
"22","2015-0435-CHL",-31.5729,-71.6744,"2015"
"23","2015-0129-IDN",-6.55868,108.4,"2015"
"24","2015-0285-BRA",-25.5689,-50.75,"2015"
"25","2015-0171-COL",5.70693,-74.5,"2015"
"26","2015-0383-BOL",-11.5042,-65.84,"2015"
"27","2015-0208-BRA",-6.97805,-67.8,"2015"
"28","2015-0204-CHL",-44.1033,-72.92,"2015"
"29","2015-0078-CHN",44.133,85.568,"2015"
"30","2015-0125-CHN",23.566,98.854,"2015"
"31","2015-0144-CHN",28.2305,84.7314,"2015"
"32","2015-0175-CHN",27.8087,86.0655,"2015"
"33","2015-0271-CHN",37.4593,78.1542,"2015"
"34","2015-0287-CMR",3.94741,9.88,"2015"
"35","2015-0361-ECU",-0.677,-78.436,"2015"
"36","2015-0550-ECU",-1.467,-78.442,"2015"
"37","2015-0451-FRA",43.377,6.53,"2015"
"38","2015-0217-GHA",7.38005,-0.55,"2015"
"39","2015-0384-GRC",41.4571,26.6,"2015"
"40","2015-0313-GUY",6.66576,-58.74,"2015"
"41","2015-0116-HTI",18.695,-72.19,"2015"
"42","2015-0415-IDN",-0.621,131.262,"2015"
"43","2015-0144-IND",28.2305,84.7314,"2015"
"44","2015-0175-IND",27.8087,86.0655,"2015"
"45","2015-0476-IND",36.5244,70.3676,"2015"
"46","2015-0207-IND",10.7121,79.18,"2015"
"47","2015-0249-IND",21.8734,70.76,"2015"
"48","2015-0226-IND",26.9195,93.87,"2015"
"49","2015-0374-IND",26.8946,93.75,"2015"
"50","2015-0258-IRN",33.6304,54.04,"2015"
"51","2015-0159-KEN",-0.795,36.25,"2015"
"52","2015-0512-KGZ",40.376,73.204,"2015"
"53","2015-0382-MEX",19.4811,-103.43,"2015"
"54","2015-0368-NER",14.8417,2.5,"2015"
"55","2015-0256-NZL",-39.8648,175.23,"2015"
"56","2015-0206-NZL",-41.092,175.35,"2015"
"57","2015-0476-PAK",36.5244,70.3676,"2015"
"58","2015-0571-PAK",36.4935,71.1263,"2015"
"59","2015-0288-PAK",35.0129,72.84,"2015"
"60","2015-0291-PAK",34.3432,72.27,"2015"
"61","2015-0462-PHL",16.691,121.24,"2015"
"62","2015-0194-TJK",37.8142,73.26,"2015"
"63","2015-0286-TJK",38.0626,73.11,"2015"
"64","2015-0292-VNM",20.8137,106.86,"2015"
"65","2015-0069-TZA",-4.31417,33.75,"2015"
"66","2015-0212-USA",34.1936,-97.99,"2015"
"67","2015-0284-PHL",15.5509,120.8,"2015"
"68","2015-0310-PRY",-25.451,-59.27,"2015"
"69","2015-0203-ROU",46.8147,22.86,"2015"
"70","2015-0528-TJK",38.2107,72.7797,"2015"
"71","2015-0205-TZA",-5.06017,36.89,"2015"
"72","2015-0363-URY",-32.6329,-55.7,"2015"
"73","2015-0336-COD",-2.091,28.952,"2015"
"74","2015-0608-TLS",-8.3381,124.8754,"2015"
