"","event_id","lat","long","year"
"1","2011-0040-BOL",-16.4659,-65.6,"2011"
"2","2011-0086-BRA",-23.783,-48.16,"2011"
"3","2011-0142-BRA",-28.28,-52.91,"2011"
"4","2011-0213-BRA",-8.65047,-38.11,"2011"
"5","2011-0387-CHN",43.015,88.247,"2011"
"6","2011-0212-CHN",27.0633,108.11,"2011"
"7","2011-0227-CHN",27.89,14.47,"2011"
"8","2011-0132-COL",5.69,-74.15,"2011"
"9","2011-0386-COL",4.64,-73.94,"2011"
"10","2011-0042-AFG",35.0754,63.99,"2011"
"11","2011-0209-ARG",-40.59,-72.12,"2011"
"12","2011-0080-AUS",-18.939,122.73,"2011"
"13","2011-0262-BGD",22.564,89.05,"2011"
"14","2011-0427-BRA",-30.34,-52.64,"2011"
"15","2011-0351-BTN",27.73,88.155,"2011"
"16","2011-0209-CHL",-40.59,-72.12,"2011"
"17","2011-0030-CHN",24.693,97.943,"2011"
"18","2011-0079-CHN",24.727,97.957,"2011"
"19","2011-0090-CHN",20.687,99.822,"2011"
"20","2011-0351-CHN",27.73,88.155,"2011"
"21","2011-0411-CHN",43.648,82.437,"2011"
"22","2011-0421-CHN",37.417,109.53,"2011"
"23","2011-0199-DOM",18.59,-71.99,"2011"
"24","2011-0408-DZA",29.565,1.7,"2011"
"25","2011-0159-ESP",37.699,-1.672,"2011"
"26","2011-0270-GHA",7.8439,-0.45,"2011"
"27","2011-0413-GHA",5.5847,-0.95,"2011"
"28","2011-0373-GTM",14.186,-90.238,"2011"
"29","2011-0241-MEX",22.11,-98.75,"2011"
"30","2011-0082-JPN",38.297,142.373,"2011"
"31","2011-0351-IND",27.73,88.155,"2011"
"32","2011-0416-ITA",44.422,9.33,"2011"
"33","2011-0426-KOR",37.851,126.87,"2011"
"34","2011-0024-LKA",7.60326,81.25,"2011"
"35","2011-0388-NZL",-43.564,172.743,"2011"
"36","2011-0021-PHL",9.40044,125.78,"2011"
"37","2011-0204-PHL",8.306,125.21,"2011"
"38","2011-0083-THA",8.666,99.28,"2011"
"39","2011-0326-THA",17.038,102.82,"2011"
"40","2011-0376-UGA",1.664,33.67,"2011"
"41","2011-0082-IDN",38.297,142.373,"2011"
"42","2011-0328-USA",40.186,-70.06,"2011"
"43","2011-0389-IDN",2.965,97.893,"2011"
"44","2011-0023-IDN",-6.8436,108.26,"2011"
"45","2011-0088-IDN",4.211,97.09,"2011"
"46","2011-0327-IND",22.306,88.34,"2011"
"47","2011-0371-IND",20.651,86,"2011"
"48","2011-0422-IND",26.59,92.18,"2011"
"49","2011-0424-IND",26.376,86.24,"2011"
"50","2011-0428-IND",28.524,80.93,"2011"
"51","2011-0130-JPN",38.276,141.588,"2011"
"52","2011-0178-KAZ",51.448,53.67,"2011"
"53","2011-0423-KEN",0.1257,35.57,"2011"
"54","2011-0243-KGZ",40.081,71.41,"2011"
"55","2011-0364-KHM",12.004,105.5,"2011"
"56","2011-0218-LAO",19.3801,101.56,"2011"
"57","2011-0049-LKA",8.513,80.53,"2011"
"58","2011-0043-LSO",-29.5025,28.08,"2011"
"59","2011-0090-MMR",20.687,99.822,"2011"
"60","2011-0020-MYS",-4.05208,104.67,"2011"
"61","2011-0081-NAM",-18.188,20.64,"2011"
"62","2011-0214-NGA",12.5947,8.64,"2011"
"63","2011-0343-NGA",8.7372,4.47,"2011"
"64","2011-0351-NPL",27.73,88.155,"2011"
"65","2011-0215-NPL",28.9081,82.28,"2011"
"66","2011-0068-NZL",-43.583,172.68,"2011"
"67","2011-0104-PAK",28.777,63.951,"2011"
"68","2011-0347-PAK",25.012,69.07,"2011"
"69","2011-0101-PHL",12.77,124.05,"2011"
"70","2011-0221-PHL",7.39811,126.05,"2011"
"71","2011-0022-SAU",21.3521,39.94,"2011"
"72","2011-0090-THA",20.687,99.822,"2011"
"73","2011-0243-TJK",40.081,71.41,"2011"
"74","2011-0170-TUR",39.149,29.103,"2011"
"75","2011-0397-TUR",38.721,43.508,"2011"
"76","2011-0166-USA",34.1,-90.83,"2011"
"77","2011-0425-USA",35.806,-79.37,"2011"
"78","2011-0568-IDN",0.8,127.33,"2011"
"79","2011-0243-UZB",40.081,71.41,"2011"
"80","2011-0100-ZAF",-31.055,28.41,"2011"
"81","2011-0523-AGO",-6.284,15.46,"2011"
"82","2011-0601-CHN",39.955,77.028,"2011"
"83","2011-0506-IDN",1.358333,124.79,"2011"
"84","2011-0575-IDN",-4.39,137.83,"2011"
"85","2011-0603-IDN",-7.379,110.24,"2011"
"86","2011-0504-KEN",0.385,36.12,"2011"
"87","2011-0519-PHL",8.526,124.88,"2011"
"88","2011-0512-MEX",17.986,-99.789,"2011"
"89","2011-0443-PER",-14.438,-75.966,"2011"
"90","2011-0445-PHL",7.904,125.195,"2011"
"91","2011-0564-PHL",14.002,120.993,"2011"
"92","2011-0469-PHL",8.085,125.93,"2011"
"93","2011-0467-TUR",38.429,43.229,"2011"
"94","2011-0535-TZA",-6.917,39.04,"2011"
"95","2011-0617-TZA",-6.647,37.56,"2011"
"96","2011-0619-VEN",7.677,-64.77,"2011"
