"","event_id","lat","long","year"
"46","2008-0381-GBR",53.26,-1.8,"2008"
"47","2008-0579-ITA",41.83,13.16,"2008"
"48","2008-0249-CHN",23.542,112.3,"2008"
"49","2008-0292-CHN",32.56,114.41,"2008"
"50","2008-0329-CHN",22.33,113.15,"2008"
"51","2008-0384-HTI",18.46,-71.69,"2008"
"52","2008-0070-MDG",-18.69,46.9,"2008"
"53","2008-0374-CHN",26.241,101.889,"2008"
"54","2008-0455-CHN",29.807,90.35,"2008"
"55","2008-0588-CHN",23.97,97.569,"2008"
"56","2008-0650-CHN",32.56,105.423,"2008"
"57","2008-0263-CHN",30.87,113.03,"2008"
"58","2008-0416-CHN",22.62,101.55,"2008"
"59","2008-0519-CHN",19.16,109.82,"2008"
"60","2008-0559-COL",9,-74.23,"2008"
"61","2008-0532-CUB",20.61,-76.17,"2008"
"62","2008-0386-ETH",7.585,33.31,"2008"
"63","2008-0517-ETH",0.83,43.06,"2008"
"64","2008-0055-GBR",52.92,-1.65,"2008"
"65","2008-0589-GUY",7.01,-58.58,"2008"
"66","2008-0071-IDN",2.768,95.964,"2008"
"67","2008-0403-IDN",-3.935,103.058,"2008"
"68","2008-0536-IDN",1.271,122.091,"2008"
"69","2008-0067-IDN",-7.74,114,"2008"
"70","2008-0176-IDN",4.65,95.77,"2008"
"71","2008-0013-IDN",-6.23,106.83,"2008"
"72","2008-0042-IDN",-6.19,106.85,"2008"
"73","2008-0052-IDN",-7.71,112.91,"2008"
"74","2008-0128-IDN",0.54,101.78,"2008"
"75","2008-0383-IDN",0.68,122.52,"2008"
"76","2008-0635-IDN",-3.33,103.14,"2008"
"77","2008-0189-IDN",-4.4831667,137.69,"2008"
"78","2008-0415-IND",16.65,81.38,"2008"
"79","2008-0615-IND",27.5,89.79,"2008"
"80","2008-0130-IND",10.76,78.72,"2008"
"81","2008-0178-IRN",33.86,48.59,"2008"
"82","2008-0401-IRN",26.743,55.828,"2008"
"83","2008-0380-IRN",53.26,-1.8,"2008"
"84","2008-0417-IRN",39.24,44.69,"2008"
"85","2008-0523-IRQ",36.16,45.11,"2008"
"86","2008-0293-JPN",35.88,136.38,"2008"
"87","2008-0095-KAZ",42.3,68.55,"2008"
"88","2008-0482-KEN",4,41.9,"2008"
"89","2008-0127-KEN",-3.38,38.17,"2008"
"90","2008-0260-KEN",-1.57,40.12,"2008"
"91","2008-0129-KEN",2.83,37.67,"2008"
"92","2008-0001-KGZ",40.288,72.985,"2008"
"93","2008-0454-KGZ",39.533,73.824,"2008"
"94","2008-0560-LKA",8.57,80.8,"2008"
"95","2008-0498-MAR",33.73,-4.77,"2008"
"96","2008-0093-MAR",32.11,-7.11,"2008"
"97","2008-0628-MOZ",-22.92,34.03,"2008"
"98","2008-0634-MYS",6.64,101.1,"2008"
"99","2008-0060-NAM",-17.05,17.26,"2008"
"100","2008-0350-PAK",33.92,71.7,"2008"
"101","2008-0591-PAK",30.74,72.63,"2008"
"102","2008-0545-PHL",17.95,147.03,"2008"
"103","2008-0571-PHL",17.2,121.8,"2008"
"104","2008-0295-TWN",22.94,120.79,"2008"
"105","2008-0329-VNM",22.05,105.21,"2008"
"106","2008-0426-VNM",21.9,104.59,"2008"
"107","2008-0010-USA",39.63,-119.2,"2008"
"108","2008-0210-USA",39.82,-92.33,"2008"
"109","2008-0580-VEN",9.77,-66.4,"2008"
"110","2008-0481-VNM",14.9,107.46,"2008"
"111","2008-0501-VNM",20.74,106.32,"2008"
"112","2008-0131-USA",36.23,-89.15,"2008"
"113","2008-0485-RWA",-1.72,29.89,"2008"
"114","2008-0329-THA",17.31,103.66,"2008"
"115","2008-0384-USA",35.05,-90.45,"2008"
"116","2008-0552-VNM",15.7,107.71,"2008"
"117","2008-0499-YEM",15.54,49.78,"2008"
"118","2008-0476-RUS",43.372,46.254,"2008"
"119","2008-0040-RWA",-2.296,28.9,"2008"
"120","2008-0506-SOM",1.25,43.5,"2008"
"121","2008-0257-SUR",8.25,-64.88,"2008"
"122","2008-0367-TCD",9.233,18.35,"2008"
"123","2008-0547-THA",7.55,100.1,"2008"
"124","2008-0634-THA",6.64,101.1,"2008"
"125","2008-0127-TZA",-3.38,38.17,"2008"
"126","2008-0099-USA",41.1444,-114.8721,"2008"
"127","2008-0638-USA",42.84,-123.77,"2008"
"128","2008-0262-VNM",12.14,107.83,"2008"
"129","2008-0607-VNM",18.89,107.06,"2008"
"130","2008-0245-ZAF",-29.67,31.09,"2008"
"131","2008-0040-COD",-2.296,28.9,"2008"
"132","2008-0520-SSD",9.24,29.66,"2008"
