"","event_id","lat","long","year"
"1","2001-0086-AFG",36.424,70.881,"2001"
"2","2001-0064-CHN",29.513,101.129,"2001"
"3","2001-0023-GTM",13.049,-88.66,"2001"
"4","2001-0033-IND",23.419,70.232,"2001"
"5","2001-0033-PAK",23.419,70.232,"2001"
"6","2001-0013-SLV",13.049,-88.66,"2001"
"7","2001-0042-SLV",13.671,-88.938,"2001"
"8","2001-0151-CHN",24.768,99.061,"2001"
"9","2001-0299-CMR",4.022,9.2,"2001"
"10","2001-0005-TZA",-9.278,33.766,"2001"
"11","2001-0233-AFG",35.169,69.389,"2001"
"12","2001-0214-CHN",27.689,101.003,"2001"
"13","2001-0389-CHN",24.455,102.66,"2001"
"14","2001-0598-CHN",26.316,100.648,"2001"
"15","2001-0456-ECU",-1.467,-78.442,"2001"
"16","2001-0345-PNG",-6.884,146.388,"2001"
"17","2001-0294-PER",-16.265,-73.641,"2001"
"18","2001-0749-GRC",39.059,24.244,"2001"
"19","2001-0546-IDN",-6.99,108.275,"2001"
"20","2001-0669-IDN",-4.68,102.562,"2001"
"21","2001-0750-IRN",33.007,60.276,"2001"
"22","2001-0378-ITA",37.734,15.004,"2001"
"23","2001-0123-JPN",34.083,132.526,"2001"
"24","2001-0751-PER",-15.35,-72.516,"2001"
"25","2001-0754-PER",-14.258,-72.683,"2001"
"26","2001-0297-PHL",13.257,123.685,"2001"
"27","2001-0358-TUR",37.238,36.206,"2001"
"28","2001-0748-TUR",39.832,41.623,"2001"
"29","2001-0099-USA",47.149,-122.7266667,"2001"
"30","2001-0254-VUT",-16.507,168.346,"2001"
"31","2001-0732-COD",-1.408,29.2,"2001"
